id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
4007,125,11,223,220,219.8,233.9,268.7
4008,145,1,356,156,67.7,153.9,168.4
4009,111,5,332,177,85.2,164.4,180.5
4010,140,12,424,124.5,89.3,125,141.5
4011,113,21,220,209,300.4,215.9,272.2
4012,140,5,465,123.5,56.4,120.1,129
4013,24,81,218,173.5,355.7,213.2,275.3
4014,23,76,221,221,209.8,223.5,271.9
4015,146,2,213,255,105,265.3,282.2
4016,148,12,272,180,165.1,195.9,220.8
4017,147,0,474,111,60.3,115.6,126.5
4018,134,6,458,120,69.9,120.2,130.9
4019,113,12,463,113,113.3,116.7,129.7
4020,119,0,472,122,34.2,123,127.2
4021,119,0,472,122,34.2,123,127.2
4022,156,10,198,203,604.7,226.6,302.9
4023,138,6,217,185,549.5,207.2,276.4
4024,131,2,204,242,148,265.2,294.4
4025,119,0,484,118,53.5,112.9,123.9
4026,124,5,308,163.5,128.8,168.9,194.7
4027,128,3,496,94.5,108,100.7,120.9
4028,117,7,390,142,118.6,133.4,153.7
4029,127,9,496,111,56.3,110.8,121
4030,132,2,343,176,83.8,155.3,175.1
4031,33,50,406,128,50.5,140.5,147.7
4032,34,56,282,163.5,141.5,183.6,213.1
4033,143,7,354,144,131.6,130.6,169.7
4034,139,0,73,773,482.8,701.7,821.5
4035,138,6,388,135.5,128.9,138.2,154.5
4036,144,5,132,296,1293.8,298.6,455.2
4037,139,1,190,224,260.7,263.1,315.5
4038,128,5,627,72,85.4,78.9,95.7
4039,126,7,521,97.5,82.2,98.1,115.3
4040,132,6,421,118,136.9,121.9,142.4
4041,135,4,249,198,154.3,211.2,240.8
4042,24,96,401,120,69.9,138.1,149.5
4043,130,2,377,120,145.9,129.8,158.9
4044,133,13,478,112,58.7,112.5,125.6
4045,134,9,420,145,43.2,135.5,142.9
4046,133,1,352,160,76.1,156.5,170.4
4047,128,1,538,102.5,62.6,102.3,111.4
4048,129,3,405,138,104.4,131.1,148.2
4049,130,12,386,160,96.3,135.2,155.3
4050,132,1,451,144,53.7,120.1,133.2
4051,127,5,422,145,63,126.8,142.1
4052,21,62,503,145,46,107.5,119.2
4053,131,4,520,108,44.7,107.3,115.4
4054,131,4,566,104,40.7,98.8,106
4055,147,1,328,184,58.7,174.3,182.7
4056,134,7,461,120.5,77,117,130.1
4057,132,4,373,160,58.1,151.4,160.9
4058,129,12,453,113,85.9,113.9,132.6
4059,124,8,465,133.5,49.6,118.9,129
4060,130,7,358,150,71.4,157.3,167.8
4061,142,7,442,118.5,68.7,125.5,135.9
4062,133,1,313,162,130.9,170.5,191.9
4063,129,6,406,128,91.2,129.5,147.9
4064,148,5,235,224,150.6,236.6,255.7
4065,137,8,146,346,296.8,317.2,410.7
4066,144,6,347,176,115.4,154.9,172.8
4067,118,6,423,123,74.5,128.4,141.8
4068,31,63,359,120,125,143.5,167.1
4069,131,5,312,176,102,168,192.2
4070,112,3,247,182,235,194,242.5
4071,128,2,502,128,37.7,111.5,119.6
4072,130,6,295,177.5,122.5,185.8,203.6
4073,117,10,642,83,47.5,83.4,93.5
4074,119,12,694,82,38.7,77.5,86.4
4075,129,13,693,83,33.2,80.2,86.6
4076,131,12,565,95,48.8,98.4,106.2
4077,132,3,546,101.5,67.3,99.2,109.8
4078,136,18,407,110.5,144.3,121.7,147.3
4079,139,2,210,272,112.7,272.6,285.9
4080,145,2,200,248,238.3,262,300.2
4081,140,3,207,260.5,157.5,262.6,289.6
4082,136,5,522,105.5,52.9,103.8,114.9
4083,144,9,280,193.5,159.4,190.1,214
4084,132,2,353,160,75,155.6,170.2
4085,130,9,432,125.5,66.3,124.5,138.8
4086,139,1,275,168,220.1,179,218.4
4087,128,6,571,86,81.5,87.9,105.1
4088,136,7,625,88,60.2,84.9,96
4089,131,5,433,134,63.8,126.1,138.7
4090,132,0,455,123.5,62.3,120.5,131.9
4091,144,5,401,133,78.6,133.3,149.5
4092,130,8,433,123,86,122.1,138.5
4093,138,14,633,73,166.2,76.6,94.9
4094,137,8,624,81,68.1,84.7,96.2
4095,144,9,506,91.5,83.1,101,118.6
4096,151,6,429,88,189.6,102.8,139.9
4097,129,0,528,112,43.9,105.4,113.6
4098,149,8,173,256,291.8,277.6,346.5
4099,134,6,459,118,84.8,113.1,130.8
4100,23,81,293,180,122.4,179,204.9
4101,140,1,176,251.5,282.7,284.1,340.8
4102,133,8,449,112,108.3,113.5,133.5
