id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
744,203,1,378,144,114.8,145.6,158.6
745,187,2,647,86,44,85.7,92.7
746,214,6,563,100,61.2,95.3,106.5
747,199,8,472,112,73.1,114.1,127
748,199,8,472,112,73.1,114.1,127
749,199,8,472,112,73.1,114.1,127
750,197,2,273,168,197.4,182,219.4
751,241,9,695,80,39.9,80.4,86.3
752,124,1,166,409,187.5,311.4,362.3
753,171,3,254,192,176.7,209.5,235.8
754,126,2,511,96,68.6,101.4,117.5
755,239,7,510,98,212.1,93.5,117.7
756,224,10,575,96,64.2,93.3,104.4
757,217,8,531,106,69.5,101,112.9
758,241,8,607,80,77.3,84.2,98.8
759,227,7,601,80,67.6,87.1,99.8
760,181,3,600,88,72.7,88,100.1
761,230,9,627,88,57.4,86,95.7
762,230,9,627,88,57.4,86,95.7
763,136,4,477,95.5,116.3,107.2,125.8
764,109,4,281,160,148.3,180.5,213.7
765,201,2,537,97,61.3,100.3,111.8
766,160,25,412,96.5,153.6,110.4,145.7
767,146,8,456,125,72.6,120.7,131.5
768,146,8,456,125,72.6,120.7,131.5
769,146,8,456,125,72.6,120.7,131.5
770,146,3,404,134.5,96.2,132.8,148.4
771,146,3,404,134.5,96.2,132.8,148.4
772,203,4,482,109,76.8,112.4,124.6
773,135,3,385,136,80.9,142.1,156
774,192,3,382,130.5,142.7,136.3,157.2
775,125,4,221,231,178.4,234.7,271.7
776,212,14,378,134,100.7,142.5,158.7
777,213,13,408,128,153.8,129.2,147.2
778,205,9,455,117,94.6,114.3,131.9
779,220,13,423,111,157.9,114.6,142
780,191,9,386,128,163.2,130.3,155.3
781,183,8,433,112,106.5,118.6,138.6
782,212,5,534,96,76.5,101.1,112.3
783,218,3,506,112,47.3,112.1,118.5
784,204,2,468,120,79.2,116.5,128.1
785,216,1,504,112,58.6,108.5,119.1
786,216,5,463,110.5,83.3,117.7,129.7
787,192,3,450,105,173.4,103.8,133.2
788,205,1,488,96,129.8,99.1,122.9
789,181,7,374,136,97.8,137.6,160.5
790,159,4,400,139,94.9,131.1,150.2
791,153,14,576,99,58.1,96.4,104.2
792,173,4,367,140,74.5,152.3,163.3
793,147,6,371,120,170.5,135.1,161.8
794,181,1,388,130,98.3,137.2,154.8
795,169,3,412,109,244.4,109.4,145.7
796,121,4,331,144,178.3,148.2,181.1
797,215,1,507,112,39.5,113,118.4
798,173,11,410,130,81.4,131.1,146.3
