id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
1992,128,0,427,144,89.2,122,140.4
1993,118,14,444,135.5,81.4,118,135.1
1994,83,0,331,176,76.2,165.1,181.2
1995,72,5,373,152,92.7,149.3,161
1996,28,2,392,132,59.7,143,153
1997,83,0,390,151,40.3,149.1,154
1998,28,3,363,126,130.2,137.6,165.3
1999,115,0,382,144,70.6,146.3,157.2
2000,156,1,539,104,42.9,103.1,111.3
2001,68,0,283,160,213.7,177.3,212.2
2002,99,1,392,145,72.2,139,152.9
2003,100,4,413,144.5,60.8,131.6,145.4
2004,91,3,378,145,85,142.8,158.9
2005,53,1,280,199,72.4,203.4,214.6
2006,77,0,268,222,80.5,210.8,223.7
2007,108,2,511,109,53.2,106,117.3
2008,119,3,443,120,91.8,116.9,135.4
2009,95,10,375,136,102.6,143.7,160
2010,107,3,492,125,59.7,108.6,122
