id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
123,564,62,261,181,247.8,183.5,229.7
124,561,24,191,237,292.9,250.8,314.5
125,547,30,142,351,370.7,323.5,421.8
126,620,37,313,137.5,161.1,151.9,191.6
127,556,56,235,194.5,270.5,195.9,255
128,557,52,221,213,234.4,213.7,271.8
129,595,52,250,196,203.7,191,240
130,670,31,338,132,159,139.2,177.6
131,679,42,331,128,216.3,133.4,181.3
132,552,81,231,188,241.6,200.9,260.2
133,567,83,215,213,279.4,198.1,279.1
134,619,46,371,127,156.2,132.7,161.8
135,554,32,176,254.5,299.1,256.3,340.9
136,492,124,109,395.5,555,361.3,549.4
137,635,34,287,157,190.8,165.6,209.3
138,558,46,279,142,214.7,164.2,214.8
139,601,43,275,173,177.5,180.5,218.5
140,571,45,251,173,238.4,193.6,239.1
141,544,73,236,188,258.3,197.5,254.7
142,579,56,330,148,187.5,151.3,181.8
143,605,70,295,130,248.2,146.6,203.7
144,617,60,301,159,191.4,158.3,199.1
145,561,56,157,340,295.6,287.7,382.6
146,536,84,268,168,188.2,179.5,224.2
147,566,76,281,154,231.7,160.6,213.2
148,615,40,295,157,200.9,167.3,203.6
149,549,39,303,139,206.5,156.8,197.9
150,596,53,327,151,129.8,153.2,183.7
151,571,55,273,150,232.4,162,219.7
152,589,65,267,160,200.4,167.6,225
153,472,60,237,194,210.5,210.9,252.9
154,603,18,239,183,226.6,204.2,250.9
155,538,71,209,204,365.1,199.2,287.5
156,591,25,256,191,176.6,198.2,234
157,575,35,181,215,333,232.3,331.1
158,587,30,147,266,427.4,272.1,407.2
159,442,102,112,335,671.9,361.4,534.1
160,642,37,381,119,159.3,125.9,157.7
161,621,39,234,187,242.4,202.9,256.1
162,552,63,328,146,175.7,151.6,183.1
163,562,19,233,202,266.5,195.5,257.2
164,548,43,368,113,187.3,125.1,162.9
165,456,71,162,280,379.6,262.3,370.7
166,508,55,234,160.5,339.4,181.9,256.4
167,525,39,217,195,256,205.1,276.7
168,482,111,321,135.5,179.5,145.7,187.1
169,530,47,310,157,152.9,159.1,193.5
170,573,48,323,133,233.1,143.4,185.5
171,514,40,203,242,230.5,235.8,295.8
172,529,53,252,145,299.6,172.7,238.1
173,545,25,307,146,195.7,163.9,195.4
174,574,28,302,134,205.2,151.7,198.4
175,527,44,353,123,183.9,140.7,170.1
176,543,23,281,163,179.2,177.1,213.9
177,523,52,274,173,187.6,175.9,219.3
178,510,15,232,187,232.5,215.5,258.7
179,585,36,340,141,165,146.5,176.2
180,499,46,348,148,145.3,147.7,172.6
181,577,34,315,135,246.4,149,190.2
182,486,49,228,210.5,231.8,212.4,263.5
183,450,43,181,234.5,331.9,246,331.9
184,504,29,175,298.5,273.4,266.7,343.2
185,556,59,396,126,131.9,129,151.5
186,580,12,348,130,151.4,144.2,172.6
187,547,43,301,150,211.3,158.4,199.3
188,543,18,300,144,189.2,160.1,200.2
189,541,40,334,133,193.5,142.7,179.4
190,544,52,254,177,277.8,177.8,235.9
191,493,48,187,264,261,250.1,320.4
192,507,62,304,166,156.3,166.4,197.5
193,578,35,345,148.5,142.3,146.1,173.7
194,545,17,285,158,297.3,167.3,210.5
195,522,39,299,151,209.9,166.1,200.7
196,564,7,308,147,160.2,165.3,194.5
197,558,65,422,111,105.6,122.1,142
198,558,27,272,199,147.7,184.4,220.5
199,562,9,298,159,144.5,171.1,201.2
200,563,34,281,165,223.8,168.2,213.6
201,527,37,231,198,254.8,202.6,259.7
202,509,31,204,218,283.5,222.9,293.9
203,536,42,271,160,271.7,171.5,221.4
204,493,45,172,257,322.5,261.8,348.1
205,499,30,281,163,204.6,181.8,213.6
206,548,30,241,205.5,238.2,195.8,248.5
207,430,28,217,211,234.6,223.6,276.1
208,534,33,318,148,162.5,162.5,188.8
209,534,71,362,121.5,155.4,135.4,165.8
210,558,29,391,122.5,112.3,133.8,153.5
211,653,13,430,107,132.3,113.8,139.7
212,631,58,470,108,96.3,111.5,127.7
213,622,23,420,117,123.1,121.8,143
214,493,34,249,185,318.4,202.9,240.8
215,572,17,392,127.5,205.7,121.5,152.9
216,558,38,337,138.5,215.6,148.2,178
217,551,48,334,137,181.9,141.5,179.6
218,556,49,257,168,204.8,194.8,233.4
219,644,24,508,97,89.1,102,118
220,606,44,496,111,74.9,107.6,121
221,605,61,448,112,108.7,114.6,134.1
222,594,30,328,129,232.3,142.8,183.1
223,554,38,400,120,113.9,127.9,150.2
224,607,9,404,129,99.3,134.1,148.4
225,599,13,383,142,107.6,139.4,156.7
226,645,36,400,113,137.3,123.9,150
227,613,39,436,114,100,121.3,137.5
228,590,21,283,164,205.8,176.4,212.1
229,560,22,275,177,154.4,191,218.3
230,574,40,396,128,85.7,136.4,151.7
231,643,5,320,152,171.9,161.8,187.7
